TYPEANA;TYPEANA_LABEL
V_COVPANT.V_COVPANT_TITRE;PCR COVID-19 
V_COVPANT.V_COVPANT_VAL;ARN Grippe A
V_COVPANT2.V_COVPANT2_CODE;Résultat SIDEP
V_COVPANT2.V_COVPANT2_COML;Complément d'interprétation
V_COVPANT2.V_COVPANT2_COV;ARN COVID-19
V_COVPANT2.V_COVPANT2_GA;ARN Grippe A
V_COVPANT2.V_COVPANT2_GB;ARN Grippe B
V_COVPANT2.V_COVPANT2_INT;Interprétation :
V_COVPANT2.V_COVPANT2_INT2;Commentaire Grippe
V_COVPANT2.V_COVPANT2_RIC;Résultat Contrôle interne
V_COVPANT2.V_COVPANT2_TEC;PCR COVID-19 Technique
V_COVPANT2.V_COVPANT2_TITRE;PCR COVID-19 et Grippe
V_COVPANT2.V_COVPANT2_TTCOV;COVID-19 Valeur TTime
V_COVPANT2.V_COVPANT2_TTGA;Grippe A Valeur TTime
V_COVPANT2.V_COVPANT2_TTGB;Grippe B Valeur TTime
V_COVVIROQ.V_COVVIROQ_CODE;Résultat SIDEP
V_COVVIROQ.V_COVVIROQ_COM;Interprétation :
V_COVVIROQ.V_COVVIROQ_COML;Complément d'interprétation
V_COVVIROQ.V_COVVIROQ_COM2;Commentaire Grippe
V_COVVIROQ.V_COVVIROQ_COM3;Commentaire VRS
V_COVVIROQ.V_COVVIROQ_COV;ARN COVID-19
V_COVVIROQ.V_COVVIROQ_CTCOV;CT COVID (FAM)
V_COVVIROQ.V_COVVIROQ_CTCR;Ct COVID-19
V_COVVIROQ.V_COVVIROQ_CTGA;Ct (gène S)
V_COVVIROQ.V_COVVIROQ_CTGB;Ct (gène S)
V_COVVIROQ.V_COVVIROQ_CTIC;CT contrôle cellulaire (Q705)
V_COVVIROQ.V_COVVIROQ_CTVRS;Ct (gène S)
V_COVVIROQ.V_COVVIROQ_GA;ARN Grippe A
V_COVVIROQ.V_COVVIROQ_GB;ARN Grippe B
V_COVVIROQ.V_COVVIROQ_IC;Résultat Contrôle interne
V_COVVIROQ.V_COVVIROQ_SALI;Résultat SIDEP Salive
V_COVVIROQ.V_COVVIROQ_TEC;Technique : 
V_COVVIROQ.V_COVVIROQ_VRS;ARN VRS
V_COVXPERT.V_COVXPERT_CODE;Résultat SIDEP
V_COVXPERT.V_COVXPERT_COM;Interprétation :
V_COVXPERT.V_COVXPERT_COML;Complément d'interprétation
V_COVXPERT.V_COVXPERT_CT;PCR COVID CT
V_COVXPERT.V_COVXPERT_RES;ARN COVID-19
V_COVXPERT.V_COVXPERT_TEC;PCR COVID Technique
V_COVXPERT.V_COVXPERT_TITRE;PCR COVID-19
VC_RALGO.VC_RALGO_COML;Commentaire
VC_RALGO.VC_RALGO_CON;Réinterprétation séquençage VIH
VC_RALGO.VC_RALGO_DAT;Reprise Date (JJ/MM/AAAA)
VC_RALGO.VC_RALGO_NUM;Reprise Numéro
VC_SEQC19.VC_SEQC19_CHOIX;Choix
VC_SEQC19.VC_SEQC19_CODE;Séquençage SARS CoV-2
VC_SEQC19.VC_SEQC19_CRIBL;Numéro série PCR Criblage
VC_SEQC19.VC_SEQC19_CTALT;Ct PCR dépistage Altona
VC_SEQC19.VC_SEQC19_CTPCR;Ct PCR COV19 Extérieur
VC_SEQC19.VC_SEQC19_CTVC19;Ct FAM PCR criblage
VC_SEQC19.VC_SEQC19_INDIC;Indication Séquençage SARS-CoV-2
VC_SEQC19.VC_SEQC19_TRAD;Séquençage SARS CoV-2
VC_SQCOM.VC_SQCOM_L;Complément d'interprétation
VC_SQGP120.VC_SQGP120;Choix GP120 Type VIH
VC_SQGP41M.VC_SQGP41M_COM;Interprétation Gp 41 VIH-M
VC_SQGP41M.VC_SQGP41M;Résistance de la gp41
VC_SQGP41M.VC_SQGP41M_RES;Résultat
VC_SQGP41O.VC_SQGP41O_COM;Interprétation Gp 41 VIH-O
VC_SQGP41O.VC_SQGP41O;Résistance de la gp41
VC_SQGP41O.VC_SQGP41O_RES;Résultat
VC_SQGP41.VC_SQGP41;Choix Gp 41 Type VIH
VC_SQGP412.VC_SQGP412_COM;Interprétation Gp41 VIH-2
VC_SQGP412.VC_SQGP412;Résistance de la gp41
VC_SQGP412.VC_SQGP412_RES;Résultat
VC_SQINTM.VC_SQINTM_COM;Interprétation Intégrase VIH-M
VC_SQINTM.VC_SQINTM;Résistance de l'Intégrase
VC_SQINTM.VC_SQINTM_RES;Résultat
VC_SQINTO.VC_SQINTO_COM;Interprétation Intégrase VIH-O
VC_SQINTO.VC_SQINTO;Résistance de l'Intégrase
VC_SQINTO.VC_SQINTO_RES;Résultat
VC_SQINT.VC_SQINT;Choix Intégrase Type VIH
VC_SQINT2.VC_SQINT2_COM;Interprétation Intégrase VIH-2
VC_SQINT2.VC_SQINT2;Résistance de l'Intégrase
VC_SQINT2.VC_SQINT2_RES;Résultat
VC_SQPDF.VC_SQPDF_COM;Viroscore Résultats joints
VC_SQPDF.VC_SQPDF_RES;PDF Viroscore
VC_SQPRM.VC_SQPRM_COM;Interprétation Protéase VIH-M
VC_SQPRM.VC_SQPRM_DEC;Déclenchement PCR DICO
VC_SQPRM.VC_SQPRM;Résistance de la Protease 
VC_SQPRM.VC_SQPRM_RES;Résultat
VC_SQPRO.VC_SQPRO_COM;Inteprétation Protéase VIH-O
VC_SQPRO.VC_SQPRO;Résistance de la Protease 
VC_SQPRO.VC_SQPRO_RES;Résultat
VC_SQPR.VC_SQPROT;Choix Protease Type VIH
VC_SQPR2.VC_SQPR2_COM;Interprétation Protease VIH-2
VC_SQPR2.VC_SQPR2;Résistance de la Protease 
VC_SQPR2.VC_SQPR2_RES;Résultat
VC_SQRTM.VC_SQRTM_COM;Interprétation RT VIH-M
VC_SQRTM.VC_SQRTM;Résistance de la Rétrotranscriptase
VC_SQRTM.VC_SQRTM_RES;Résultat
VC_SQRTO.VC_SQRTO_COM;Interprétation RT VIH-O
VC_SQRTO.VC_SQRTO;Résistance de la Rétrotranscriptase
VC_SQRTO.VC_SQRTO_RES;Résultat
VC_SQRT.VC_SQRT;Choix RT Type VIH
VC_SQRT2.VC_SQRT2_COM;Interprétation RT VIH-2
VC_SQRT2.VC_SQRT2;Résistance de la R.T.
VC_SQRT2.VC_SQRT2_RES;Résultat
VC_SQ120M.VC_SQ120M_COM;Interprétation GP120 VIH-M
VC_SQ120M.VC_SQ120M;Résistance de la GP120
VC_SQ120M.VC_SQ120M_RES;Résultat
VC_SQ120O.VC_SQ120O_COM;Interprétation GP120 VIH-O
VC_SQ120O.VC_SQ120O;Résistance de la GP120
VC_SQ120O.VC_SQ120O_RES;Résultat
VC_SQ1202.VC_SQ1202_COM;Interprétation GP120 VIH-2
VC_SQ1202.VC_SQ1202;Résistance de la GP120
VC_SQ1202.VC_SQ1202_RES;Résultat
V_CTNG_COM.V_CTNG_COM_L;Complément d'interprétation
V_CVADECOM.V_CVADECOM;Interprétation :
V_CVADECOM.V_CVADECOM_L;Complément d'interprétation
V_CVADECQT.V_CVADECQT;Interprétation :
V_CVADECQT.V_CVADECQT_L;Complément d'interprétation
V_CVADEQL.V_CVADEQL_COM;Interprétation :
V_CVADEQL.V_CVADEQL_COML;Complément d'interprétation
V_CVADEQL.V_CVADEQL_RES;ADN Adénovirus (qualitatif)
V_CVADEQL.V_CVADEQL_TEC;CVADE Technique
V_CVADEQT.V_CVADEQT_COM;Interprétation :
V_CVADEQT.V_CVADEQT_COML;Complément d'interprétation
V_CVADEQT.V_CVADEQT_RES_G;CV Adénovirus (copies/ml)
V_CVADEQT.V_CVADEQT_RES1A;ADN Adénovirus (copies/mL)
V_CVADEQT.V_CVADEQT_RES1B;ADN Adénovirus (Log copies/mL)
V_CVADEQT.V_CVADEQT_TEC;CVADE Technique
V_CVADE.V_CVADE_CHOIX;CV Adénovirus choix quali/quanti
V_CVADE.V_CVADE_NAT;CV Adénovirus Nature
V_CVADE.V_CVADE_SMAX;CVADE seuil Maxi
V_CVADE.V_CVADE_SMIN;CVADE seuil Mini
V_CVADE.V_CVADE_VAL1;CVADE Résultat 
V_CVADE.V_CVADE_VAL2;CVADE Résultat CT
V_CVBKVCOM.V_CVBKVCOM;Interprétation :
V_CVBKVCOM.V_CVBKVCOM_L;Complément d'interprétation
V_CVBKVCQT.V_CVBKVCQT;Interprétation :
V_CVBKVCQT.V_CVBKVCQT_L;Complément d'interprétation
V_CVBKVQL.V_CVBKVQL_COM;Interprétation :
V_CVBKVQL.V_CVBKVQL_COML;Complément d'interprétation
V_CVBKVQL.V_CVBKVQL_RES2;ADN BKV (qualitatif)
V_CVBKVQL.V_CVBKVQL_TEC;CV BKV Technique
V_CVBKVQT.V_CVBKVQT_COM;Interprétation :
V_CVBKVQT.V_CVBKVQT_COML;Complément d'interprétation
V_CVBKVQT.V_CVBKVQT_RES_G;CV BKV (Log copies/mL)
V_CVBKVQT.V_CVBKVQT_RES1A;ADN BKV (copies/mL)
V_CVBKVQT.V_CVBKVQT_RES1B;ADN BKV (Log copies/mL)
V_CVBKVQT.V_CVBKVQT_TEC;CV BKV Technique
V_CVBKVQT2.V_CVBKVQT2_COM;Interprétation :
V_CVBKVQT2.V_CVBKVQT2_COML;Complément d'interprétation
V_CVBKVQT2.V_CVBKVQT2_RES_G;CV BKV (Log UI/mL)
V_CVBKVQT2.V_CVBKVQT2_RES1A;ADN BKV (UI/mL)
V_CVBKVQT2.V_CVBKVQT2_RES1B;ADN BKV (Log UI/mL)
V_CVBKVQT2.V_CVBKVQT2_TEC;CV BKV Technique
V_CVBKV.V_CVBKV_CHOIX;CVBKV Choix quali/quanti
V_CVBKV.V_CVBKV_NAT;CVBKV Nature
V_CVBKV.V_CVBKV_SMAX;CVBKV seuil Maxi
V_CVBKV.V_CVBKV_SMIN;CVBKV seuil Mini
V_CVBKV.V_CVBKV_VAL1;CVBKV Résultat 
V_CVBKV.V_CVBKV_VAL2;CVBKV Résultat CT
V_CVBKV2.V_CVBKV2_CHOIX;CVBKV Choix quali/quanti
V_CVBKV2.V_CVBKV2_NAT;CVBKV Nature
V_CVBKV2.V_CVBKV2_SMAX;CVBKV seuil Maxi
V_CVBKV2.V_CVBKV2_SMIN;CVBKV seuil Mini
V_CVBKV2.V_CVBKV2_VAL1;CVBKV Résultat 
V_CVCMVCOM.V_CVCMVCOM;Interprétation :
V_CVCMVCOM.V_CVCMVCOM_L;Complément d'interprétation
V_CVCMVCQT.V_CVCMVCQT;Interprétation :
V_CVCMVCQT.V_CVCMVCQT_L;Complément d'interprétation
V_CVCMVDPN.V_CVCMVDPN_COM;Interprétation :
V_CVCMVDPN.V_CVCMVDPN_COML;Complément d'interprétation
V_CVCMVDPN.V_CVCMVDPN_RES2;ADN CMV (qualitatif)
V_CVCMVDPN.V_CVCMVDPN_TEC;CVCMV Technique
V_CVCMVQL.V_CVCMVQL_COM;Interprétation :
V_CVCMVQL.V_CVCMVQL_COML;Complément d'interprétation
V_CVCMVQL.V_CVCMVQL_RES2;ADN CMV (qualitatif)
V_CVCMVQL.V_CVCMVQL_TEC;CVCMV Technique
V_CVCMVQT.V_CVCMVQT_COM;Interprétation :
V_CVCMVQT.V_CVCMVQT_COML;Complément d'interprétation
V_CVCMVQT.V_CVCMVQT_RES_G;CV CMV (Log UI/mL)
V_CVCMVQT.V_CVCMVQT_RES1A;ADN CMV (UI/mL)
V_CVCMVQT.V_CVCMVQT_RES1B;ADN CMV (Log UI/mL)
V_CVCMVQT.V_CVCMVQT_TEC;CVCMV Technique
V_CVCMV.V_CVCMV_CHOIX;CV CMV Choix quali/quanti
V_CVCMV.V_CVCMV_NAT;CV CMV Nature
V_CVCMV.V_CVCMV_SMAX;CVCMV seuil Maxi
V_CVCMV.V_CVCMV_SMIN;Seuil
V_CVCMV.V_CVCMV_VAL1;CVCMV Résultat 
V_CVCMV.V_CVCMV_VAL2;CVCMV Résultat CT
V_CVEBVCOM.V_CVEBVCOM;Interprétation :
V_CVEBVCOM.V_CVEBVCOM_L;Complément d'interprétation
V_CVEBVCQT.V_CVEBVCQT;Interprétation :
V_CVEBVCQT.V_CVEBVCQT_L;Complément d'interprétation
V_CVEBVQL1.V_CVEBVQL1_COM;Interprétation :
V_CVEBVQL1.V_CVEBVQL1_COML;Complément d'interprétation
V_CVEBVQL1.V_CVEBVQL1_RES2;ADN EBV (qualitatif)
V_CVEBVQL1.V_CVEBVQL1_TEC;CVEBV Technique
V_CVEBVQTR.V_CVEBVQTR_COM;Reprise CVEBV Commentaire
V_CVEBVQTR.V_CVEBVQTR_DAT;reprise
V_CVEBVQTR.V_CVEBVQTR_NUM;reprise
V_CVEBVQTR.V_CVEBVQTR_RES1A;Reprise ADN EBV (UI/mL)
V_CVEBVQTR.V_CVEBVQTR_RES1B;Reprise ADN EBV (Log UI/mL)
V_CVEBVQTR.V_CVEBVQTR_VAL;Reprise ADN EBV Valeur (UI/mL)
V_CVEBVQT.V_CVEBVQT_COM;Interprétation :
V_CVEBVQT.V_CVEBVQT_COML;Complément d'interprétation
V_CVEBVQT.V_CVEBVQT_RES_G;CV EBV (Log UI/mL)
V_CVEBVQT.V_CVEBVQT_RES1A;ADN EBV (UI/mL)
V_CVEBVQT.V_CVEBVQT_RES1B;ADN EBV (Log UI/mL)
V_CVEBVQT.V_CVEBVQT_TEC;CVEBV Technique
V_CVEBV.V_CVEBV_CHOIX;CVEBV choix quali/quanti
V_CVEBV.V_CVEBV_NAT;CVEBV Nature
V_CVEBV.V_CVEBV_SMAX;CVEBV seuil Maxi
V_CVEBV.V_CVEBV_SMIN;CVEBV seuil Mini
V_CVEBV.V_CVEBV_VAL1;CVEBV Résultat 
V_CVEBV.V_CVEBV_VAL2;CVEBV Résultat CT
V_CVHCVCOM.V_CVHCVCOM_D;Interprétation :
V_CVHCVCOM.V_CVHCVCOM;Interprétation :
V_CVHCVCOM.V_CVHCVCOM_L;Complément d'interprétation
V_CVHCV.V_CVHCV_RES_G;CV HCV (Log UI/mL)
V_CVHCV.V_CVHCV_RES1A;ARN HCV (UI/mL)
V_CVHCV.V_CVHCV_RES1B;ARN HCV (Log UI/mL)
V_CVHCV.V_CVHCV_SMAX;CVHCV seuil Maxi
V_CVHCV.V_CVHCV_SMIN;Seuil (UI/mL)
V_CVHCV.V_CVHCV_TEC;Technique
V_CVHCV.V_CVHCV_VAL1;CVHCV Résultat UI/mL
V_CVHCV.V_CVHCV_VAL2;CVHCV Résultat Log UI/mL
V_CVHHV6QL.V_CVHHV6QL_COM;Interprétation :
V_CVHHV6QL.V_CVHHV6QL_COML;Complément d'interprétation
V_CVHHV6QL.V_CVHHV6QL_RESA;ADN HHV-6 sous-type A
V_CVHHV6QL.V_CVHHV6QL_RESB;ADN HHV-6 sous-type B
V_CVHHV6QL.V_CVHHV6QL_TEC;ADN HHV-6 Technique
V_CVHHV6QT.V_CVHHV6QT_COM;Interprétation
V_CVHHV6QT.V_CVHHV6QT_COML;Complément d'interprétation
V_CVHHV6QT.V_CVHHV6QT_RES1A;ADN HHV-6 A (copies/mL)
V_CVHHV6QT.V_CVHHV6QT_RES1B;ADN HHV-6 B (copies/mL)
V_CVHHV6QT.V_CVHHV6QT_RES2A;ADN HHV-6 A (Log copies/mL)
V_CVHHV6QT.V_CVHHV6QT_RES2B;ADN HHV-6 B (Log copies/mL)
V_CVHHV6QT.V_CVHHV6QT_TEC;ADN HHV-6 quanti Technique
V_CVHHV6.V_CVHHV6_CHOIX;CV HHV6 Choix quali/quanti
V_CVHHV6.V_CVHHV6_NAT;CVHHV6 Nature
V_CVHHV6.V_CVHHV6_SMAX;CVHHV6 seuil Maxi
V_CVHHV6.V_CVHHV6_SMIN;CVHHV6 seuil Mini
V_CVHHV6.V_CVHHV6_VAL1B;CVHHV6 B (copies/ml)
V_CVHHV6.V_CVHHV6_VAL1;CVHHV6 A (copies/ml)
V_CVHHV6.V_CVHHV6_VAL2B;CVHHV6 B en CT
V_CVHHV6.V_CVHHV6_VAL2;CVHHV6 A en CT
V_CVHH6COM.V_CVHH6COM;Interprétation :
V_CVHH6COM.V_CVHH6COM_L;Complément d'interprétation
V_CVHH6CQT.V_CVHH6CQT;Interprétation :
V_CVHH6CQT.V_CVHH6CQT_L;Complément d'interprétation
V_CVHH6QT1.V_CVHH6QT1_COM;Interprétation
V_CVHH6QT1.V_CVHH6QT1_COML;Complément d'interprétation
V_CVHH6QT1.V_CVHH6QT1_RES1A;ADN HHV-6 A (UI/mL)
V_CVHH6QT1.V_CVHH6QT1_RES1B;ADN HHV-6 B (UI/mL)
V_CVHH6QT1.V_CVHH6QT1_RES2A;ADN HHV-6 A (Log UI/mL)
V_CVHH6QT1.V_CVHH6QT1_RES2B;ADN HHV-6 B (Log UI/mL)
V_CVHH6QT1.V_CVHH6QT1_TEC;ADN HHV-6 quanti Technique
V_CVHIVCOM.V_CVHIVCOM_D;Complément d'interprétation 
V_CVHIVCOM.V_CVHIVCOM;Interprétation :
V_CVHIVCOM.V_CVHIVCOM_L;Complément d'interprétation
V_CVHIVCOM.V_CVHIVCOML;Complément d'interprétation
V_CVHIV.V_CVHIV_RES_G;CV HIV-1 en Log
V_CVHIV.V_CVHIV_RES1A;ARN VIH-1 (copies/mL)
V_CVHIV.V_CVHIV_RES1B;ARN VIH-1 (Log copies/mL)
V_CVHIV.V_CVHIV_SMAX;CVHIV seuil Maxi
V_CVHIV.V_CVHIV_SMIN;CVHIVseuil Mini
V_CVHIV.V_CVHIV_TEC;Technique(s) et seuil(s) :
V_CVHIV.V_CVHIV_TITRE;CV VIH-1
V_CVHIV.V_CVHIV_VAL1;CV HIV-1 (copies/mL)
V_CVHIV.V_CVHIV_VAL2;CV HIV-1 (Log copies/mL)
V_CVHIV2.V_CVHIV2_RES_G;CV VIH-2 en Log
V_CVHIV2.V_CVHIV2_RES1A;ARN VIH-2 (copies/ml)
V_CVHIV2.V_CVHIV2_RES1B;ARN VIH-2 (Log copies/ml)
V_CVHIV2.V_CVHIV2_SMAX;CVHIV2 seuil Maxi
V_CVHIV2.V_CVHIV2_SMIN;CVHIV2 seuil Mini
V_CVHIV2.V_CVHIV2_TEC;CVHIV2 Technique
V_CVHIV2.V_CVHIV2_VAL1;CVHIV2 copies/mL
V_CVHI2COM.V_CVHI2COM;Interprétation :
V_CVHI2COM.V_CVHI2COM_L;Complément d'interprétation
V_CVINTCOM.V_CVINTCOM;Interprétation :
V_CVINTCOM.V_CVINTCOM_L;Complément d'interprétation
V_CVINTO.V_CVINTO_RES_G;CV VIH-1 O (INT) en Log
V_CVINTO.V_CVINTO_RES1A;ARN VIH-1 O (copies/ml)
V_CVINTO.V_CVINTO_RES1B;ARN VIH-1 O  (Log copies/mL)
V_CVINTO.V_CVINTO_SMAX;CVINTO seuil Maxi
V_CVINTO.V_CVINTO_SMIN;CVINTO seuil Mini
V_CVINTO.V_CVINTO_TEC;CVINTO Technique
V_CVINTO.V_CVINTO_TITRE;CV VIH-1 groupe O (Int O)
V_CVINTO.V_CVINTO_VAL1;CVINTO copies/mL
V_CVLTMCOM.V_CVLTMCOM;Interprétation :
V_CVLTMCOM.V_CVLTMCOM_L;Complément d'interprétation
V_CVLTOCOM.V_CVLTOCOM;Interprétation :
V_CVLTOCOM.V_CVLTOCOM_L;Complément d'interprétation
V_CVLTRM.V_CVLTRM_RES_G; Log CVHIV
V_CVLTRM.V_CVLTRM_RES1A;ARN VIH-1 (LTRM)  copies/ml
V_CVLTRM.V_CVLTRM_RES1B;ARN VIH-1 (LTRM) Log copies/mL
V_CVLTRM.V_CVLTRM_SMAX;CVLTRM seuil Maxi
V_CVLTRM.V_CVLTRM_SMIN;Seuil : 
V_CVLTRM.V_CVLTRM_TEC;CVLTRM Technique
V_CVLTRM.V_CVLTRM_VAL1;CVLTRM copies/mL
V_CVLTRO.V_CVLTRO_RES_G;CV VIH-1 O (LTR) en Log
V_CVLTRO.V_CVLTRO_RES1A;ARN VIH-1 O (LTR) (copies/ml)
V_CVLTRO.V_CVLTRO_RES1B;ARN VIH-1 O (LTR) (Log cp/mL)
V_CVLTRO.V_CVLTRO_SMAX;CVLTRO seuil Maxi
V_CVLTRO.V_CVLTRO_SMIN;Seuil : 
V_CVLTRO.V_CVLTRO_TEC;CVLTRO Technique
V_CVLTRO.V_CVLTRO_VAL1;CVLTRO copies/mL
V_CVPARDPN.V_CVPARDPN_COM;Interprétation :
V_CVPARDPN.V_CVPARDPN_COML;Complément d'interprétation
V_CVPARDPN.V_CVPARDPN_RES2;ADN Parvovirus
V_CVPARDPN.V_CVPARDPN_TEC;CVPARVO Technique
V_CVPARQL.V_CVPARQL_COM;Interprétation :
V_CVPARQL.V_CVPARQL_COML;Complément d'interprétation
V_CVPARQL.V_CVPARQL_RES2;ADN Parvovirus
V_CVPARQL.V_CVPARQL_TEC;CVPARVO Technique
V_CVPARQT.V_CVPARQT_COM;Interprétation :
V_CVPARQT.V_CVPARQT_COML;Complément d'interprétation
V_CVPARQT.V_CVPARQT_RES_G;CV PARVO (Log UI/mL)
V_CVPARQT.V_CVPARQT_RES1A;ADN Parvovirus (UI/mL)
V_CVPARQT.V_CVPARQT_RES1B;ADN Parvovirus (Log UI/mL)
V_CVPARQT.V_CVPARQT_TEC;CVPARVO Technique
V_CVVHBCOM.V_CVVHBCOM_D;Complément d'interprétation
V_CVVHBCOM.V_CVVHBCOM;Interprétation :
V_CVVHBCOM.V_CVVHBCOM_L;Complément d'interprétation
V_CVVHB.V_CVVHB_RES_G;CV HBV (Log UI/mL)
V_CVVHB.V_CVVHB_RES1A;ADN HBV (UI/ml)
V_CVVHB.V_CVVHB_RES1B;ADN HBV (Log UI/mL)
V_CVVHB.V_CVVHB_SMAX;CVVHB Seuil Maxi
V_CVVHB.V_CVVHB_SMIN;Seuil (UI/mL)
V_CVVHB.V_CVVHB_TEC;CVVHB Technique
V_CVVHB.V_CVVHB_VAL1;CVVHB Résultat UI/mL
V_CVVHB.V_CVVHB_VAL2;CVVHB Résultat Log UI/mL
V_CVVHCDBS.V_CVVHCDBS_COM;Interprétation
V_CVVHCDBS.V_CVVHCDBS_COML;Complément d'interprétation
V_CVVHCDBS.V_CVVHCDBS_RES;ARN HCV
V_CVVHCDBS.V_CVVHCDBS_RES1A;ARN HCV (UI/mL)
V_CVVHCDBS.V_CVVHCDBS_RES1B;ARN HCV (Log UI/mL)
V_CVVHCDBS.V_CVVHCDBS_SMAX;CVHCV seuil Maxi
V_CVVHCDBS.V_CVVHCDBS_SMIN;Seuil (UI/mL)
V_CVVHCDBS.V_CVVHCDBS_TEC;Technique
V_CVVHCDBS.V_CVVHCDBS_VAL1;CVHCV Résultat UI/mL
V_CVVHCDBS.V_CVVHCDBS_VAL2;CVHCV Résultat Log UI/mL
V_CVVIHC.V_CVVIHC_CHOIX;CV VIH Choix de la technique
VE_ACNSBKV.VE_ACNSBKV_ANN;Commentaire
VE_ACNSBKV.VE_ACNSBKV_COM;Commentaire Auto
VE_ACNSBKV.VE_ACNSBKV_ENV;Envoyé le :
VE_ARBO.VE_ARBO_COM;Commentaire
VE_ARBO.VE_ARBO_COML;Commentaire
VE_ARBO.VE_ARBO_ENV;Envoyé le :
VE_ATVCMV.VE_ATVCMV_ANN;Commentaire
VE_ATVCMV.VE_ATVCMV_COM;Commentaire Auto
VE_ATVCMV.VE_ATVCMV_ENV;Envoyé le :
VE_ATVCMV.VE_ATVCMV_FRC;Fiche de renseignements cliniques
VE_ATVHSV.VE_ATVHSV_ANN;Commentaire
VE_ATVHSV.VE_ATVHSV_COM;Commentaire Auto
VE_ATVHSV.VE_ATVHSV_ENV;Envoyé le :
VE_ATVHSV.VE_ATVHSV_FRC;Fiche de renseignement clinique
VE_ATVVZV.VE_ATVVZV_ANN;Commentaire
VE_ATVVZV.VE_ATVVZV_COM;Commentaire Auto
VE_ATVVZV.VE_ATVVZV_ENV;Envoyé le :
VE_ATVVZV.VE_ATVVZV_FRC;Fiche de renseignement clinique
VE_CHIKU.VE_CHIKU_ANN;Commentaire
VE_CHIKU.VE_CHIKU_COM;Commentaire Auto
VE_CHIKU.VE_CHIKU_ENV;Envoyé le :
VE_CHIKU.VE_CHIKU_FRC;Fiche de renseignement clinique
VE_CIBU.VE_CIBU_ANN;Commentaire
VE_CIBU.VE_CIBU_COM;Commentaire Auto
VE_CIBU.VE_CIBU_ENV;Envoyé le :
VE_CIBU.VE_CIBU_FRC;Fiche de renseignement clinique
VE_CML.VE_CML_ANN;Commentaire
VE_CML.VE_CML_COM;Commentaire Auto
VE_CML.VE_CML_ENV;Envoyé le :
VE_CML.VE_CML_FRC;Fiche de renseignement clinique
VE_CMVQF.VE_CMVQF_ANN;Commentaire
VE_CMVQF.VE_CMVQF_COM;Commentaire auto
VE_CMVQF.VE_CMVQF_ENV;Envoyé le :
VE_CMVQF.VE_CMVQF_FRC;Fiche de renseignement clinique
VE_CNRC19.VE_CNRC19_COML;Commentaire
VE_CNRC19.VE_CNRC19_COM;Résultats joints
VE_CNRC19.VE_CNRC19_ENV;Envoyé le :
VE_CNRHPV.VE_CNRHPV_COM;Commentaire Auto
VE_CNRHPV.VE_CNRHPV_COML;Commentaire
VE_CNRHPV.VE_CNRHPV_ENV;Envoyé le :
VE_COMANH8.VE_COMANH8;Commentaire annulation PCR HHV-8
VE_CVCMV.VE_CVCMV_ANN;Commentaire
VE_CVCMV.VE_CVCMV_COM;Commentaire Auto
VE_CVCMV.VE_CVCMV_ENV;Envoyé le :
VE_CVCMV.VE_CVCMV_FRC;Fiche de renseignement clinique
VE_CVHTLV.VE_CVHTLV_ANN;Commentaire
VE_CVHTLV.VE_CVHTLV_COM;Commentaire Auto
VE_CVHTLV.VE_CVHTLV_ENV;Envoyé le :
VE_CVHTLV.VE_CVHTLV_FRC;Fiche de renseignement clinique
VE_CVHTLV2.VE_CVHTLV2_ANN;Commentaire
VE_CVHTLV2.VE_CVHTLV2_COM;Commentaire Auto
VE_CVHTLV2.VE_CVHTLV2_ENV;Envoyé le :
VE_CVRHINO.VE_CVRHINO_ANN;Commentaire
VE_CVRHINO.VE_CVRHINO_COM;Commentaire
VE_CVRHINO.VE_CVRHINO_ENV;Envoyé le :
VE_CVVHB.VE_CVVHB_ANN;Commentaire
VE_CVVHB.VE_CVVHB_COM;Commentaire Auto
VE_CVVHB.VE_CVVHB_ENV;Envoyé le :
VE_CVVHB.VE_CVVHB_FRC;Fiche de renseignement clinique
VE_CVVHC.VE_CVVHC_COM;Commentaire Auto
VE_CVVHC.VE_CVVHC_COML;Commentaire
VE_CVVHC.VE_CVVHC_ENV;Envoyé le :
VE_CVVHD.VE_CVVHD_ANN;Commentaire
VE_CVVHD.VE_CVVHD_COM;Commentaire Auto
VE_CVVHD.VE_CVVHD_ENV;Envoyé le :
VE_CVVHE.VE_CVVHE_ANN;Commentaire
VE_CVVHE.VE_CVVHE_COM;Commentaire Auto
VE_CVVHE.VE_CVVHE_ENV;Envoyé le :
VE_CVVHE.VE_CVVHE_FRC;Fiche de renseignement clinique
VE_CVVIH.VE_CVVIH_COM;Commentaire Auto
VE_CVVIH.VE_CVVIH_COML;Commentaire
VE_CVVIH.VE_CVVIH_ENV;Envoyé le :
VE_DENG.VE_DENG_ANN;Commentaire
VE_DENG.VE_DENG_COM;Commentaire Auto
VE_DENG.VE_DENG_ENV;Envoyé le :
VE_DENG.VE_DENG_FRC;Fiche de renseignement clinique
VE_ECOV19.VE_ECOV19_COM;Commentaire auto
VE_ECOV19.VE_ECOV19_COML;Complément d'interprétation
VE_ECOV19.VE_ECOV19_ENV;Envoyé le :
VE_ENTTYP.VE_ENTTYP_ANN;Commentaire
VE_ENTTYP.VE_ENTTYP_COM;Résultats joints
VE_ENTTYP.VE_ENTTYP_ENV;Envoyé le :
VE_ENTTYP.VE_ENTTYP_FRC;Fiche de renseignement clinique
