TYPEANA;TYPEANA_LABEL
PM_STATUFN.PM_STATUFN;STATUT COMPLET POUR FIOLE NEGATIVE - Statut du dossier
PM_STATUTF.PM_STATUTF_CDP2;Statut du dossier pour les fioles BactecFx - Statut du dossier CDP2
PM_STATUTF.PM_STATUTF;Statut du dossier pour les fioles BactecFx - Statut du dossier
PM_STATUT.PM_STATUT_BAC;Statut du dossier - Prélèvement commun avec la bactério:
PM_STATUT.PM_STATUT_CDP2;Statut du dossier - Statut du dossier pour cdp2
PM_STATUT.PM_STATUT_NAT;Statut du dossier - Nature du prélevement pour extraction:
PM_STATUT.PM_STATUT;Statut du dossier - Statut du dossier
PM_TIT_LEV.PM_TIT_LEV_INF;EXAMEN MYCOLOGIQUE SUITE A UN ED POSITIF EN BACTERIOLOGIE(TIT) - Info.compl pvt:
PM_TIT_LEV.PM_TIT_LEV_PVT;EXAMEN MYCOLOGIQUE SUITE A UN ED POSITIF EN BACTERIOLOGIE(TIT) - PRELEVEMENT:
PM_TIT_PAR.PM_TIT_PAR_INF;CULTURE EN PROVENANCE DE LA BACTERIOLOGIE(TIT) - Info.compl pvt:
PM_TIT_PAR.PM_TIT_PAR_PVT;CULTURE EN PROVENANCE DE LA BACTERIOLOGIE(TIT) - PRELEVEMENT:
PM_TIT.PM_TIT_ICP;TITRE PVT - Info. compl pvt:
PM_TIT.PM_TIT_IC;TITRE PVT - Info. compl pvt:
PM_TIT.PM_TIT_PVT;TITRE PVT - Prélèvement:
PM_TRICOCU.PM_TRICOCU_RES;RECHERCHE DE TRICHOMONAS PAR CULTURE - RECHERCHE  PAR CULTURE:
PM_TRICOCU.PM_TRICOCU_STATUT;RECHERCHE DE TRICHOMONAS PAR CULTURE - Déclnchement de l'analyse statut
PM_TRICOCU.PM_TRICOCU_TEC;RECHERCHE DE TRICHOMONAS PAR CULTURE - TECHNIQUE:
PM_TRICO.PM_TRICO_NAT;Recherche de trichomonas - PRELEVEMENT:
PM_TRICO.PM_TRICO_POS;Recherche de trichomonas - Résultat examen directe
PM_TRICO.PM_TRICO_RES;Recherche de trichomonas - RECHERCHE PAR EXAMEN DIRECT:
PM_TRY_POS.PM_TRY_POS;RECHERCHE DE TRYPANOSOME - Résultat de la recherche de trypanosmoe
PM_TRYP.PM_TRYP;Recherche de Trypanosome - RECHERCHE:
PM_TRYP.PM_TRYP_STATUT;Recherche de Trypanosome - Déclenchement de l'analyse statut
PM_TRYP.PM_TRYP_TEC;Recherche de Trypanosome - Technique
PM_TYP_ABD.PM_TYP_ABD;Type de liquide abdominal - TYPE DE PRELEVEMENT:
PM_TYP_CON.PM_TYP_CONC;Type de liquide de conservation - Info complémentaire :
PM_TYP_CON.PM_TYP_CON_NAT;Type de liquide de conservation - Prélèvement:
PM_TYP_CON.PM_TYP_CON_PM_TYP_NAT;Type de liquide de conservation - Prélèvement:
PM_TYP_CON.PM_TYP_CON;Type de liquide de conservation - NATURE DU LIQUIDE DE CONSERVATION:
PM_TYP_LOC.PM_TYP_LOC_CPT;Localisation anatomique - Info Complt Pvt:
PM_TYP_LOC.PM_TYP_LOC;Localisation anatomique - Prélèvement:
PM_TYP_NAT.PM_TYP_NAT;Nature de prélèvement - Nature de prélèvement
PM_TYP_RES.PM_TYP_RES_BACT;Type de prélèvement respiratoire - Prélèvement commun avec la bactériologie:
PM_TYP_RES.PM_TYP_RES_DB;Type de prélèvement respiratoire - Doublon:
PM_TYP_RES.PM_TYP_RES_ED;Type de prélèvement respiratoire - Création de l'examen directe:
PM_TYP_RES.PM_TYP_RES_M;Type de prélèvement respiratoire - Type de prélèvement:
PM_TYP_RES.PM_TYP_RES_PVT;Type de prélèvement respiratoire - Type de prélèvement:
PNE_COM.PNE_COM1;COMMENTAIRES ATB PNEUMO - Technique
PNE_COM.PNE_COM2;COMMENTAIRES ATB PNEUMO - Oxacilline
PNE_COM.PNE_COM3;COMMENTAIRES ATB PNEUMO - Norfloxacine INACTIVE
PNE_COM.PNE_COM4;COMMENTAIRES ATB PNEUMO - Gentamycine
PNE_COM.PNE_COM5;COMMENTAIRES ATB PNEUMO - Com libre
PNE_COM.PNE_COM6;COMMENTAIRES ATB PNEUMO - NXND R
PNGA.PNGA1;PENI G AUTRES CONTEXTES - SIR
PNGA.PNGA2;PENI G AUTRES CONTEXTES - CMI
PNGA.PNGA3;PENI G AUTRES CONTEXTES - Diamètre
PNGM.PNGM1;PENI G MENINGITE - SIR
PNGM.PNGM2;PENI G MENINGITE - CMI
PNGM.PNGM3;PENI G MENINGITE - Diamètre
PNG.PNG1;PENICILLINE G - SIR
PNG.PNG2;PENICILLINE G - CMI
PNG.PNG3;PENICILLINE G - Diamètre
POS_MY.POS_MY_CMI;Posaconazole (POS) - CMI 
POS_MY.POS_MY_FAC;Posaconazole (POS) - Facturation
POS_MY.POS_MY_SIR;Posaconazole (POS) - SIR
PPT85.PPT851;PIPERA TAZO - SIR
PPT85.PPT852;PIPERA TAZO - CMI
PPT85.PPT853;PIPERA TAZO - Diamètre
PS_AMIA.PS_AMIA_RES;DEPISTAGE AMIBIASE AGGLUTINATION - Ac anti-E.histolytica (agglutination)
PS_AMIA.PS_AMIA_TEC;DEPISTAGE AMIBIASE AGGLUTINATION - Technique
PS_AMIA.PS_AMIA_TIT;DEPISTAGE AMIBIASE AGGLUTINATION - Ac anti-E.histolytica (titre)
PS_AMI_COM.PS_AMI_COM;COMMENTAIRE AMIBIASE - Interprétation:
PS_AMI_COM.PS_AMI_COM_TXT;COMMENTAIRE AMIBIASE - Interprétation:
PS_AMIH.PS_AMIH_RES;Amibiase (hémagglutination) - Ac anti-E.histolytica (hémagglutination)
PS_AMIH.PS_AMIH_RN;Amibiase (hémagglutination) - Ac anti-E.histolytica (Titre)
PS_AMIH.PS_AMIH_TEC;Amibiase (hémagglutination) - Technique
PS_AMI.PS_AMI_DEC;DEPISTAGE AMIBIASE - Déclenchement d'une reprise
PS_AMI.PS_AMI_RES;DEPISTAGE AMIBIASE - Résultat
PS_AMI.PS_AMI_SEU;DEPISTAGE AMIBIASE - SEUIL
PS_AMI.PS_AMI_SEU1;DEPISTAGE AMIBIASE - SEUIL CR
PS_AMI.PS_AMI_TEC;DEPISTAGE AMIBIASE - Technique
PS_AMI.PS_AMI_VAL;DEPISTAGE AMIBIASE - Ac anti-E.histolytica
PS_AMIR.PS_AMIR_RES;DEPISTAGE AMIBIASE REPRISE - RESULTAT
PS_AMIR.PS_AMIR_SEU;DEPISTAGE AMIBIASE REPRISE - SEUIL
PS_AMIR.PS_AMIR_TEC;DEPISTAGE AMIBIASE REPRISE - TECHNIQUE
PS_AMIR.PS_AMIR_VAL;DEPISTAGE AMIBIASE REPRISE - VALEUR
PS_ASAG_CM.PS_ASAG_CM;COMMENTAIRE ASPERGILLOSE (AG) - Interprétation:
PS_ASAG_CM.PS_ASAG_CM_SEU;COMMENTAIRE ASPERGILLOSE (AG) - Seuil:
PS_ASAG_CM.PS_ASAG_CM_SEU_TXT;COMMENTAIRE ASPERGILLOSE (AG) - Seuil:
PS_ASAG_CM.PS_ASAG_CM_TXT;COMMENTAIRE ASPERGILLOSE (AG) - Complément d'interprétation:
PS_ASPBOCO.PS_ASPBOCO_COM;Interpretation - Commentaire changement de technique:
PS_ASPBOCO.PS_ASPBOCO_CTRL;Interpretation - Validation senior:
PS_ASPBOCO.PS_ASPBOCO_IN;Interpretation - Interprétation:
PS_ASPBOCO.PS_ASPBOCO_TXT;Interpretation - Complément d'interprétation:
PS_ASPBO.PS_ASPBO_RES;Sérologie Aspergillaire (Bordier) - Résultat
PS_ASPBO.PS_ASPBO_SEU1;Sérologie Aspergillaire (Bordier) - Seuil:
PS_ASPBO.PS_ASPBO_TEC;Sérologie Aspergillaire (Bordier) - Technique
PS_ASPBO.PS_ASPBO_VAL;Sérologie Aspergillaire (Bordier) - Ac anti-Aspergillus Bordier (Index)
PS_ASP_COM.PS_ASP_COM;COMMENTAIRE ASPERGILLOSE - Interprétation:
PS_ASP_COM.PS_ASP_COM_CTRL;COMMENTAIRE ASPERGILLOSE - Validation senior:
PS_ASP_COM.PS_ASP_COM_TXT;COMMENTAIRE ASPERGILLOSE - Complément d'interprétation:
PS_ASP_COM.PS_ASP_COM2;COMMENTAIRE ASPERGILLOSE - Interprétation:
PS_ASP_COM.PS_ASP_COM3;COMMENTAIRE ASPERGILLOSE - Commentaire changement automate:
PS_ASPERAG.PS_ASPERAG_G;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Ag aspergillaire (index)
PS_ASPERAG.PS_ASPERAG_RES;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Résultat
PS_ASPERAG.PS_ASPERAG_R;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Déclenchemnet d'une reprise:
PS_ASPERAG.PS_ASPERAG_SEU1;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Seuil:
PS_ASPERAG.PS_ASPERAG_SEU2;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Seuil:
PS_ASPERAG.PS_ASPERAG_TEC;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Technique
PS_ASPERAG.PS_ASPERAG_VAL;RECHERCHE D'ANTIGENE ASPERGILLAIRE - Ag Aspergillaire (Index)
PS_ASPERAR.PS_ASPERAR_DAT;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Date du sérum antérieur
PS_ASPERAR.PS_ASPERAR_RES;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Résultat
PS_ASPERAR.PS_ASPERAR_SEU1;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Seuil:
PS_ASPERAR.PS_ASPERAR_SEU2;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Seuil:
PS_ASPERAR.PS_ASPERAR_TEC;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Technique
PS_ASPERAR.PS_ASPERAR_VAL;RECHERCHE D'ANTIGENE ASPERGILLAIRE (Reprise) - Ag Aspergillaire (Index)
PS_ASPERDI.PS_ASPERDI_DO;DILUTION ASPER>80 - Ac anti-Aspergillus (DO) précedente :
PS_ASPERDI.PS_ASPERDI_VAL;DILUTION ASPER>80 - Dilution effectuée:
PS_ASPERG.PS_ASPERG_ANT;ASPERGILOSE IGG - Résultat WB pour antériorité
PS_ASPERG.PS_ASPERG_DEC;ASPERGILOSE IGG - Déclenchement d'une reprise
PS_ASPERG.PS_ASPERG_DEC_MAN;ASPERGILOSE IGG - Déclenchement d'une reprise manuel
PS_ASPERG.PS_ASPERG_DEL;ASPERGILOSE IGG - Délai >30 pour WB
PS_ASPERG.PS_ASPERG_DO;ASPERGILOSE IGG - Ac anti-Aspergillus (DO)
PS_ASPERG.PS_ASPERG_RES;ASPERGILOSE IGG - Résultat
PS_ASPERG.PS_ASPERG_SEU;ASPERGILOSE IGG - Seuil:
PS_ASPERG.PS_ASPERG_SEU1;ASPERGILOSE IGG - Seuil:
PS_ASPERG.PS_ASPERG_SUP;ASPERGILOSE IGG - Ajout analyse quand >80
PS_ASPERG.PS_ASPERG_TEC;ASPERGILOSE IGG - Technique
PS_ASPERG.PS_ASPERG_VAL;ASPERGILOSE IGG - Ac anti-Aspergillus (UA/mL)
PS_ASPERG.PS_ASPERG_WB;ASPERGILOSE IGG - Création WB
PS_ASPERGR.PS_ASPERGR_COM;ASPERGILLOSE IGG REPRISE - Commentaire Numéros et date de la reprise
PS_ASPERGR.PS_ASPERGR_DAT;ASPERGILLOSE IGG REPRISE - Date de la reprise
PS_ASPERGR.PS_ASPERGR_DO;ASPERGILLOSE IGG REPRISE - Ac anti-Aspergillus (DO reprise)
PS_ASPERGR.PS_ASPERGR_NUM;ASPERGILLOSE IGG REPRISE - Numéros de la reprise
PS_ASPERGR.PS_ASPERGR_RES;ASPERGILLOSE IGG REPRISE - Résultat (reprise)
PS_ASPERGR.PS_ASPERGR_SEU;ASPERGILLOSE IGG REPRISE - SEUIL
PS_ASPERGR.PS_ASPERGR_SEU1;ASPERGILLOSE IGG REPRISE - SEUIL
PS_ASPERGR.PS_ASPERGR_TEC;ASPERGILLOSE IGG REPRISE - TECHNIQUE
PS_ASPERGR.PS_ASPERGR_VAL;ASPERGILLOSE IGG REPRISE - Ac anti-Aspergillus (reprise)
PS_BDG_COM.PS_BDG_COM;Commentaire Beta-D-Glucane - Interprétation:
PS_BDG_COM.PS_BDG_COM_TXT;Commentaire Beta-D-Glucane - Complément d'interprétation:
PS_BDG.PS_BDG_RES;Dosage Beta-D-Glucane - Résultat
PS_BDG.PS_BDG_SEU;Dosage Beta-D-Glucane - Seuil
PS_BDG.PS_BDG_TEC;Dosage Beta-D-Glucane - Technique
PS_BDG.PS_BDG_VAL;Dosage Beta-D-Glucane - Beta-D-Glucane (pg/mL)
PS_BIL_COM.PS_BIL_COM;COMMENTAIRE SEROLOGIE  BILHARZIOSE - Interprétation:
PS_BIL_COM.PS_BIL_COM_TXT;COMMENTAIRE SEROLOGIE  BILHARZIOSE - Complément interprétation:
PS_BIL_COM.PS_BIL_COM2;COMMENTAIRE SEROLOGIE  BILHARZIOSE - Complément interprétation:
PS_BIL_COM.PS_BIL_COM3;COMMENTAIRE SEROLOGIE  BILHARZIOSE - Résultats de la reprise :
PS_BILH.PS_BILH_DEC;BILHARZIOSE - DECLENCHEMENT REPRISE
PS_BILH.PS_BILH_RES;BILHARZIOSE - Résultat:
PS_BILH.PS_BILH_SEU;BILHARZIOSE - Seuil:
PS_BILH.PS_BILH_SEUIL1;BILHARZIOSE - Seuil:
PS_BILH.PS_BILH_TEC;BILHARZIOSE - Technique:
PS_BILH.PS_BILH_VAL;BILHARZIOSE - Schistosoma mansoni IgG
PS_BILHR.PS_BILHR_RES;BILHARZIOSE REPRISE - Schistosoma mansoni IgG (reprise)
PS_BILHR.PS_BILHR_SEU;BILHARZIOSE REPRISE - SEUIL
PS_BILHR.PS_BILHR_TEC;BILHARZIOSE REPRISE - TECHNIQUE
PS_BILHR.PS_BILHR_VAL;BILHARZIOSE REPRISE - VALEUR
PS_BILNOVA.PS_BILNOVA_ANT;Sérologie bilharziose - Reprise d'un sérum antérieur:
PS_BILNOVA.PS_BILNOVA_RES;Sérologie bilharziose - Résultat
PS_BILNOVA.PS_BILNOVA_SEU;Sérologie bilharziose - Seuil
PS_BILNOVA.PS_BILNOVA_SEU1;Sérologie bilharziose - Seuil
PS_BILNOVA.PS_BILNOVA_TEC;Sérologie bilharziose - Technique:
PS_BILNOVA.PS_BILNOVA_VAL;Sérologie bilharziose - Ac anti-Schitosoma mansonii (Novatec)
PS_BILRE.PS_BILRE_CR;Sérologie bilharziose reprise - Ac anti-Bilharziose (Reprise sur Novatec)
PS_BILRE.PS_BILRE_DATE;Sérologie bilharziose reprise - Date du sérum antérieur:
PS_BILRE.PS_BILRE_RES;Sérologie bilharziose reprise - Résultat
PS_BILRE.PS_BILRE_VAL;Sérologie bilharziose reprise - Ac anti-Bilharziose (Reprise )
PS_CAN_COM.PS_CAN_COM;COMMENTAIRE CANDIDOSE - Interprétation:
PS_CAN_COM.PS_CAN_COM_TXT;COMMENTAIRE CANDIDOSE - Complément d'interprétation:
PS_CAND.PS_CAND_RES;DEPISTAGE CANDIDOSE - Résultat
PS_CAND.PS_CAND_SEU;DEPISTAGE CANDIDOSE - Seuil:
PS_CAND.PS_CAND_SEU1;DEPISTAGE CANDIDOSE - Seuil:
PS_CAND.PS_CAND_TEC;DEPISTAGE CANDIDOSE - Technique:
PS_CAND.PS_CAND_VAL;DEPISTAGE CANDIDOSE - Ac anti-Candida
PS_CRAG.PS_CRAG_CR;Recherche d'antigéne Cryptocoque - Recherche d'antigène Cryptococcus spp:
PS_CRAG.PS_CRAG_RES;Recherche d'antigéne Cryptocoque - Cryptocoque dépistage (Ag)
PS_CRAG.PS_CRAG_TEC;Recherche d'antigéne Cryptocoque - Technique
PS_CRAG.PS_CRAG_TITRA;Recherche d'antigéne Cryptocoque - Cryptocoque Titration (Ag)
PS_CRY_COM.PS_CRY_COM;COMMENTAIRE CRYPTOCOQUE - Interprétation:
PS_CRY_COM.PS_CRY_COM_L;COMMENTAIRE CRYPTOCOQUE - Complément d'interprétation
PS_CRYL.PS_CRYL_CR;RECHERCHE ANTIGENES CRYPTOCQUES - Intérpretation:
PS_CRYL.PS_CRYL_RESPM;RECHERCHE ANTIGENES CRYPTOCQUES - Recherche d'Ag Cryptocoque 
PS_CRYL.PS_CRYL_RES;RECHERCHE ANTIGENES CRYPTOCQUES - Cryptocoque dépistage (Ag)
PS_CRYL.PS_CRYL_TEC;RECHERCHE ANTIGENES CRYPTOCQUES - Technique
PS_CRYS.PS_CRYS_CR;RECHERCHE ANTIGENE CRYPTOCOQUE DANS LE SERUM - Intérpretation:
PS_CRYS.PS_CRYS_RESPM;RECHERCHE ANTIGENE CRYPTOCOQUE DANS LE SERUM - Confirmation d'Ag Cryptocoque
PS_CRYS.PS_CRYS_RES;RECHERCHE ANTIGENE CRYPTOCOQUE DANS LE SERUM - Cryptocoque dépistage (Ag)
PS_CRYS.PS_CRYS_TEC;RECHERCHE ANTIGENE CRYPTOCOQUE DANS LE SERUM - Technique
PS_CRYS.PS_CRYS_TIT;RECHERCHE ANTIGENE CRYPTOCOQUE DANS LE SERUM - Titre Ag Cryptocoque:
PS_DIS_COM.PS_DIS_COM;COMMENTAIRE SEROLOGIE DISTOMATOSE - Interprétation:
PS_DIS_COM.PS_DIS_COM_TXT;COMMENTAIRE SEROLOGIE DISTOMATOSE - Complément d'interprétation:
PS_DIS_COM.PS_DIS_COM1;COMMENTAIRE SEROLOGIE DISTOMATOSE - Complément interprétation
PS_DIS_ENV.PS_DIS_ENV_CR;ENVOI WB DISTOMATOSE - COMPTE RENDU
PS_DIS_ENV.PS_DIS_ENV_ENV;ENVOI WB DISTOMATOSE - Envoyé le :
PS_DIS_ENV.PS_DIS_ENV_REC;ENVOI WB DISTOMATOSE - Résultat reçu le :
PS_DIS_ENV.PS_DIS_ENV_RES;ENVOI WB DISTOMATOSE - Résultat:
PS_DIST.PS_DIST_RES;DEPISTAGE DISTOMATOSE - Résultat
PS_DIST.PS_DIST_SEU;DEPISTAGE DISTOMATOSE - Seuil:
PS_DIST.PS_DIST_SEU1;DEPISTAGE DISTOMATOSE - Seuil:
PS_DIST.PS_DIST_TEC;DEPISTAGE DISTOMATOSE - Technique
PS_DIST.PS_DIST_VAL;DEPISTAGE DISTOMATOSE - Ac anti-distomatose
PS_ECH_COM.PS_ECH_COM;COMMENTAIRE ECHINOCOCCOSE/HYDATIDOSE - Interprétation:
PS_ECH_COM.PS_ECH_COM_TXT;COMMENTAIRE ECHINOCOCCOSE/HYDATIDOSE - Complément d'interprétation:
PS_ECH_COM.PS_ECH_COM2;COMMENTAIRE ECHINOCOCCOSE/HYDATIDOSE - Complément interprétation:
PS_ECHID.PS_ECHID_DEC;Sérologie Echinococose/hyadatidose - Déclenchement d'une reprise
PS_ECHID.PS_ECHID_RES;Sérologie Echinococose/hyadatidose - Ac Echinococcose/Hydatidose
PS_ECHID.PS_ECHID_TEC;Sérologie Echinococose/hyadatidose - TECHNIQUE
PS_ECHID.PS_ECHID_VAL;Sérologie Echinococose/hyadatidose - Ac Echinococcose/Hydatidose
PS_ECHID.PS_ECHID_WB;Sérologie Echinococose/hyadatidose - Voulez vous un WB:
PS_ECHI.PS_ECHI_DEC;SEROLOGIE ECHINOCOCCOSE/HYDATIDOSE - Déclenchement d'une reprise
PS_ECHI.PS_ECHI_RES;SEROLOGIE ECHINOCOCCOSE/HYDATIDOSE - Ac Echinococcose/Hydatidose
PS_ECHI.PS_ECHI_SEU;SEROLOGIE ECHINOCOCCOSE/HYDATIDOSE - SEUIL
PS_ECHI.PS_ECHI_TEC;SEROLOGIE ECHINOCOCCOSE/HYDATIDOSE - TECHNIQUE
PS_ECHI.PS_ECHI_VAL;SEROLOGIE ECHINOCOCCOSE/HYDATIDOSE - Ac Echinococcose/Hydatidose
PS_ECHI_WB.PS_ECHI_WB_P12;WESTERN BLOT ECHINOCOCCOSE -       p12
PS_ECHI_WB.PS_ECHI_WB_P15;WESTERN BLOT ECHINOCOCCOSE -       p15
PS_ECHI_WB.PS_ECHI_WB_P16;WESTERN BLOT ECHINOCOCCOSE -       p16
PS_ECHI_WB.PS_ECHI_WB_P17;WESTERN BLOT ECHINOCOCCOSE -       p17
PS_ECHI_WB.PS_ECHI_WB_P18;WESTERN BLOT ECHINOCOCCOSE -       p18
PS_ECHI_WB.PS_ECHI_WB_P20;WESTERN BLOT ECHINOCOCCOSE -       p20
PS_ECHI_WB.PS_ECHI_WB_P24;WESTERN BLOT ECHINOCOCCOSE -       p24
PS_ECHI_WB.PS_ECHI_WB_P26;WESTERN BLOT ECHINOCOCCOSE -       p26
PS_ECHI_WB.PS_ECHI_WB_P26_28;WESTERN BLOT ECHINOCOCCOSE -       p26-28
PS_ECHI_WB.PS_ECHI_WB_P7;WESTERN BLOT ECHINOCOCCOSE -       p7
PS_ECHI_WB.PS_ECHI_WB_TEC;WESTERN BLOT ECHINOCOCCOSE - Technique
PS_ECHI_WB.PS_ECHI_WB;WESTERN BLOT ECHINOCOCCOSE - Western Blot Echinococcose
PSE_COM.PSE_COM1;COMMENTAIRES ATB PSE - Technique
PSE_COM.PSE_COM2;COMMENTAIRES ATB PSE - BLSE
PSE_COM.PSE_COM3;COMMENTAIRES ATB PSE - CARBA
PSE_COM.PSE_COM4;COMMENTAIRES ATB PSE - Com libre
PS_FIL_COM.PS_FIL_COM_ANT;COMMENTAIRE FILARIOSE - Interprétation :
PS_FIL_COM.PS_FIL_COM;COMMENTAIRE FILARIOSE - Interprétation :
PS_FIL_COM.PS_FIL_COM_TXT;COMMENTAIRE FILARIOSE - COMMENTAIRE SEROLOGIE FILARIOSE
PS_FILNOR.PS_FILNOR_CR;Sérologie filarisis Reprise - Ac anti-Filarien (Reprise sur Novatec)
PS_FILNOR.PS_FILNOR_RES;Sérologie filarisis Reprise - Résultat
PS_FILNOR.PS_FILNOR_VAL;Sérologie filarisis Reprise - Ac anti-Filarien (Reprise sur Novatec)
PS_FILNOVA.PS_FILNOVA_DATE;Sérologie filariasis - Date de l'antérieur:
PS_FILNOVA.PS_FILNOVA_RES;Sérologie filariasis - Résultat
PS_FILNOVA.PS_FILNOVA_R;Sérologie filariasis - Reprise d'un antérieur:
PS_FILNOVA.PS_FILNOVA_SEU;Sérologie filariasis - Seuil
PS_FILNOVA.PS_FILNOVA_SEU1;Sérologie filariasis - Seuil
PS_FILNOVA.PS_FILNOVA_TEC;Sérologie filariasis - Technique:
PS_FILNOVA.PS_FILNOVA_VAL;Sérologie filariasis - Ac anti-Filarien (Novatec)
PS_FIL.PS_FIL_DEC;DEPISTAGE FILARIOSE - DECLENCHEMENT REPRISE
PS_FIL.PS_FIL_RES;DEPISTAGE FILARIOSE - RESULTAT
PS_FIL.PS_FIL_SEU;DEPISTAGE FILARIOSE - Seuil (DO)
PS_FIL.PS_FIL_TEC;DEPISTAGE FILARIOSE - TECHNIQUE
PS_FIL.PS_FIL_VAL;DEPISTAGE FILARIOSE - DO PATIENT
PS_FILR.PS_FILR_RES;SEROLOGIE FILARIOSE REPRISE - RESULTAT (REPRISE)
PS_FILR.PS_FILR_SEU;SEROLOGIE FILARIOSE REPRISE - DO SEUIL (REPRISE)
PS_FILR.PS_FILR_TEC;SEROLOGIE FILARIOSE REPRISE - TECHNIQUE
PS_FILR.PS_FILR_VAL;SEROLOGIE FILARIOSE REPRISE - DO PATIENT (REPRISE)
PS_LSH_COM.PS_LSH_COM;COMMENTAIRE LEISHMANIOSE - LEISHMANIOSE
PS_LSH_COM.PS_LSH_COM_TXT;COMMENTAIRE LEISHMANIOSE - LEISHMANIOSE:
PS_LSH_FAC.PS_LSH_FAC;Facturation du WB LSH - Facturation du wb car il est positif
PS_LSH.PS_LSH_DEC;DEPISTAGE LEISHMANIOSE - DECLENCHEMENT D'UNE REPRISE
PS_LSH.PS_LSH_RES;DEPISTAGE LEISHMANIOSE - Résultat
PS_LSH.PS_LSH_SEU;DEPISTAGE LEISHMANIOSE - SEUIL
PS_LSH.PS_LSH_SEU1;DEPISTAGE LEISHMANIOSE - SEUIL
PS_LSH.PS_LSH_TEC;DEPISTAGE LEISHMANIOSE - TECHNIQUE
PS_LSH.PS_LSH_VAL;DEPISTAGE LEISHMANIOSE - Ac anti-Leishmania IgG
PS_LSHR.PS_LSHR_RES;DEPISTAGE LESHMANIOSE REPRISE - RESULTAT
PS_LSHR.PS_LSHR_SEU;DEPISTAGE LESHMANIOSE REPRISE - SEUIL
PS_LSHR.PS_LSHR_TEC;DEPISTAGE LESHMANIOSE REPRISE - TECHNIQUE
PS_LSHR.PS_LSHR_VAL;DEPISTAGE LESHMANIOSE REPRISE - VALEUR
PS_LSH_WB.PS_LSH_WB_RES;Western Blot Leishmanie - Résultat
PS_LSH_WB.PS_LSH_WB_TEC;Western Blot Leishmanie - TECHNIQUE
PS_MAT_SER.PS_MAT_SER_COM;NATURE PRELEVEMENT SEROLOGIE - PARA SERO Nature Commentaire
PS_MAT_SER.PS_MAT_SER_MAT;NATURE PRELEVEMENT SEROLOGIE - PARA SERO Materiel
PS_MAT_SER.PS_MAT_SER;NATURE PRELEVEMENT SEROLOGIE - PARA SERO Nature
PS_NAT_SER.PS_NAT_SER_MAT;NATURE PRELEVEMENT SERO - PARA SERO Materiel
PS_NAT_SER.PS_NAT_SER;NATURE PRELEVEMENT SERO - PARA SERO Nature
PS_STRO_CO.PS_STRO_CO;COMMENTAIRE STRONGYLOIDES - Interprétation:
PS_STRO_CO.PS_STRO_CO_TXT;COMMENTAIRE STRONGYLOIDES - COMMENTAIRE SEROLOGIE STRONGYLOIDES
PS_STRONNO.PS_STRONNO_RES;Sérologie strongyloides - Résultat
PS_STRONNO.PS_STRONNO_SEU;Sérologie strongyloides - Seuil
PS_STRONNO.PS_STRONNO_SEU1;Sérologie strongyloides - Seuil
PS_STRONNO.PS_STRONNO_TEC;Sérologie strongyloides - Technique:
PS_STRONNO.PS_STRONNO_VAL;Sérologie strongyloides - Ac anti-Strongyloides (Novatec)
PS_TOAV_CM.PS_TOAV_CM;COMMENTAIRE AVIDITE IGG TOXOPLASMOSE - Commentaire avidité
PS_TOAV_CM.PS_TOAV_CM1;COMMENTAIRE AVIDITE IGG TOXOPLASMOSE - Commentaire avidité
PS_TOXCARE.PS_TOXCARE_CR;Sérologie Toxocarose Reprise - Ac anti-Toxocarose (Reprise sur Novatec)
PS_TOXCARE.PS_TOXCARE_DATE;Sérologie Toxocarose Reprise - Date du sérum antérieur:
PS_TOXCARE.PS_TOXCARE_RES;Sérologie Toxocarose Reprise - Résultat
PS_TOXCARE.PS_TOXCARE_VAL;Sérologie Toxocarose Reprise - Ac anti-Toxocarose (Reprise )
PS_TOXCAR.PS_TOXCAR_RES;TOXOCAROSE REPRISE - RESULTAT
PS_TOXCAR.PS_TOXCAR_SEU;TOXOCAROSE REPRISE - SEUIL
PS_TOXCAR.PS_TOXCAR_TEC;TOXOCAROSE REPRISE - TECHNIQUE
PS_TOXCAR.PS_TOXCAR_VAL;TOXOCAROSE REPRISE - VALEUR
PS_TOXC_CM.PS_TOXC_CM;COMMENTAIRE TOXOCAROSE - Interprétation:
PS_TOXC_CM.PS_TOXC_CM_TXT;COMMENTAIRE TOXOCAROSE - Complément d'interprétation:
PS_TOXC_CM.PS_TOXC_CM2;COMMENTAIRE TOXOCAROSE - Complément d'interprétation:
PS_TOXC_CM.PS_TOXC_CM3;COMMENTAIRE TOXOCAROSE - Interprétation:
PS_TOXCHI.PS_TOXCHI_QTE;CHARGE IMMUNITAIRE - Quantification IgG (Architect)
